game,season,home_team,away_team,starting_min,outcome,home_players,away_players,player_removed
8580,7,32,2,10,1,"[249, 523, 610, 992]","[17, 36, 505, 693, 999]",950
9409,7,23,6,47,-1,"[33, 140, 827, 960]","[35, 284, 453, 653, 699]",410
9302,7,7,12,30,-1,"[248, 276, 738, 909]","[245, 343, 360, 619, 860]",286
1352,1,14,9,5,1,"[120, 263, 607, 617]","[78, 461, 821, 856, 947]",600
6871,5,18,8,24,-1,"[67, 587, 649, 691]","[157, 184, 530, 990, 1031]",658
5401,4,27,9,12,-1,"[150, 369, 448, 717]","[80, 85, 173, 834, 974]",668
9806,8,34,0,19,-1,"[108, 518, 604, 796]","[13, 252, 475, 609, 795]",591
6829,5,29,15,15,1,"[176, 497, 977, 996]","[222, 484, 808, 865, 1040]",292
2101,1,17,30,10,-1,"[152, 153, 272, 737]","[606, 664, 711, 844, 969]",50
8873,7,26,18,33,-1,"[343, 627, 639, 953]","[184, 587, 588, 839, 859]",431
3492,2,32,3,33,-1,"[46, 64, 535, 909]","[104, 363, 813, 827, 1013]",802
6295,5,13,16,35,-1,"[141, 168, 246, 737]","[507, 630, 681, 901, 1001]",829
10163,8,32,9,13,1,"[380, 641, 790, 992]","[40, 67, 141, 196, 582]",435
3296,2,13,10,33,-1,"[84, 330, 349, 671]","[55, 130, 185, 427, 927]",837
1205,0,16,1,0,-1,"[68, 306, 316, 466]","[14, 257, 578, 814, 871]",905
8915,7,28,1,25,1,"[206, 616, 758, 847]","[82, 110, 473, 528, 604]",1022
9748,8,13,4,21,-1,"[96, 246, 408, 694]","[498, 499, 597, 721, 942]",168
684,0,16,6,0,1,"[359, 459, 905, 1001]","[216, 300, 624, 630, 1043]",306
5102,4,8,19,28,-1,"[78, 140, 155, 751]","[63, 124, 268, 529, 977]",912
6962,5,29,13,12,-1,"[250, 348, 465, 497]","[168, 583, 757, 817, 829]",996
3957,3,34,17,15,1,"[36, 58, 141, 817]","[50, 112, 383, 500, 649]",365
9440,7,2,6,13,1,"[17, 36, 735, 907]","[30, 35, 284, 699, 995]",677
4885,3,10,24,20,1,"[63, 273, 831, 925]","[434, 473, 584, 868, 952]",67
3332,2,29,13,10,1,"[49, 99, 348, 819]","[15, 349, 671, 837, 1040]",922
9082,7,24,15,35,1,"[584, 754, 799, 933]","[435, 666, 725, 753, 1040]",263
3558,2,32,4,13,1,"[159, 511, 802, 854]","[107, 269, 597, 636, 962]",459
6401,5,12,25,34,-1,"[235, 360, 860, 992]","[162, 304, 366, 390, 408]",220
7295,6,1,30,11,-1,"[191, 451, 585, 796]","[104, 358, 664, 957, 969]",814
928,0,17,6,37,1,"[50, 152, 153, 714]","[35, 294, 333, 630, 904]",863
8836,7,18,22,38,-1,"[222, 406, 587, 642]","[26, 63, 546, 869, 996]",25
3004,2,34,3,20,-1,"[58, 141, 414, 548]","[104, 326, 363, 813, 827]",757
9300,7,2,29,19,-1,"[17, 48, 457, 677]","[250, 402, 773, 826, 865]",264
894,0,13,30,45,1,"[185, 195, 325, 458]","[90, 125, 711, 844, 958]",165
6608,5,6,29,9,-1,"[614, 815, 872, 986]","[176, 402, 407, 677, 996]",30
3257,2,3,12,9,-1,"[104, 143, 254, 827]","[453, 688, 822, 975, 989]",196
9852,8,6,17,15,-1,"[35, 284, 503, 909]","[338, 448, 496, 595, 1041]",614
10176,8,9,22,14,-1,"[40, 141, 500, 522]","[497, 770, 808, 869, 996]",196
5415,4,29,27,42,1,"[135, 341, 348, 771]","[373, 448, 668, 931, 1010]",250
6287,5,26,29,32,1,"[325, 500, 546, 953]","[348, 402, 407, 465, 517]",343
457,0,28,1,24,1,"[114, 399, 509, 1040]","[14, 257, 871, 966, 1016]",453
1889,1,16,1,23,1,"[169, 295, 306, 683]","[440, 632, 796, 814, 966]",837
6354,5,19,10,13,-1,"[63, 604, 912, 939]","[115, 240, 287, 599, 745]",529
6907,5,4,9,34,-1,"[130, 499, 857, 942]","[80, 207, 376, 522, 1025]",653
7154,6,3,12,40,-1,"[85, 116, 815, 831]","[196, 245, 361, 619, 992]",128
10498,8,16,14,36,-1,"[157, 369, 392, 681]","[312, 483, 531, 1019, 1021]",708
1362,1,8,23,16,-1,"[29, 100, 318, 410]","[240, 349, 427, 928, 1040]",634
9545,7,4,9,41,-1,"[196, 498, 721, 942]","[376, 522, 582, 800, 850]",499
1403,1,16,11,13,1,"[57, 306, 466, 1001]","[103, 283, 645, 812, 974]",31
7057,5,25,26,31,-1,"[310, 430, 462, 869]","[42, 500, 546, 922, 953]",408
125,0,27,26,6,-1,"[33, 104, 813, 909]","[29, 42, 172, 590, 935]",631
1441,1,7,18,0,1,"[276, 286, 335, 464]","[14, 684, 687, 819, 871]",541
5391,4,7,30,30,-1,"[119, 141, 255, 460]","[358, 360, 695, 958, 969]",1000
3225,2,7,29,39,1,"[69, 110, 286, 406]","[90, 99, 348, 517, 912]",460
8820,7,9,34,32,1,"[40, 112, 376, 582]","[518, 668, 691, 751, 980]",612
9350,7,26,15,29,-1,"[431, 709, 953, 971]","[191, 666, 720, 947, 1040]",128
3405,2,16,4,25,1,"[306, 429, 681, 1001]","[85, 269, 499, 517, 998]",487
6188,5,1,9,42,-1,"[487, 594, 688, 825]","[85, 89, 113, 207, 376]",585
3527,2,32,17,35,-1,"[159, 422, 854, 909]","[152, 347, 642, 815, 835]",459
921,0,11,19,35,1,"[176, 562, 654, 812]","[105, 315, 679, 731, 835]",974
1688,1,6,0,41,1,"[35, 300, 624, 630]","[13, 505, 538, 692, 912]",274
1625,1,19,10,11,-1,"[105, 457, 660, 835]","[12, 84, 573, 694, 927]",679
6564,5,10,27,18,-1,"[240, 599, 738, 925]","[538, 686, 714, 847, 892]",115
4060,3,16,25,20,-1,"[137, 487, 708, 804]","[304, 408, 466, 820, 869]",306
9277,7,28,0,41,-1,"[295, 707, 737, 1023]","[143, 260, 726, 727, 913]",132
4277,3,15,30,6,1,"[666, 720, 865, 1040]","[570, 835, 852, 958, 969]",766
985,0,34,21,39,1,"[71, 133, 229, 365]","[99, 245, 446, 823, 1000]",455
4750,3,12,34,10,-1,"[0, 203, 721, 989]","[36, 309, 441, 725, 809]",918
10412,8,5,24,7,-1,"[182, 362, 712, 737]","[63, 327, 612, 868, 894]",14
9063,7,9,26,24,1,"[112, 545, 582, 612]","[324, 343, 394, 953, 971]",376
7385,6,9,6,16,-1,"[113, 153, 185, 850]","[129, 216, 289, 878, 995]",40
4895,3,17,0,34,1,"[112, 139, 338, 517]","[505, 545, 701, 719, 1041]",495
7453,6,18,8,40,-1,"[25, 222, 270, 406]","[42, 43, 184, 579, 990]",761
5117,4,16,12,33,-1,"[159, 425, 436, 630]","[220, 440, 721, 918, 940]",137
900,0,18,14,21,1,"[683, 687, 837, 988]","[51, 600, 607, 701, 915]",585
3136,2,24,15,32,1,"[473, 584, 750, 868]","[226, 234, 610, 766, 865]",272
4961,4,19,16,10,-1,"[513, 529, 951, 977]","[306, 315, 436, 1001, 1043]",268
6553,5,18,23,35,1,"[587, 761, 839, 1019]","[398, 483, 621, 932, 1000]",708
4412,3,20,24,10,-1,"[235, 245, 326, 797]","[434, 584, 754, 868, 894]",440
6804,5,7,30,24,-1,"[109, 286, 460, 464]","[358, 664, 927, 958, 969]",851
9218,7,1,0,41,-1,"[473, 496, 604, 801]","[143, 252, 260, 641, 913]",164
9084,7,33,32,8,-1,"[371, 692, 835, 982]","[517, 523, 610, 790, 950]",866
250,0,29,25,17,1,"[186, 517, 588, 858]","[137, 231, 594, 785, 980]",107
2804,2,29,23,8,-1,"[90, 107, 517, 922]","[12, 162, 449, 962, 1031]",348
5323,4,32,14,25,-1,"[249, 312, 535, 634]","[263, 600, 617, 706, 792]",34
5783,4,16,34,13,1,"[306, 315, 436, 1043]","[414, 701, 719, 757, 981]",159
6454,5,33,28,20,1,"[268, 311, 371, 795]","[363, 616, 758, 827, 1022]",129
3164,2,32,25,7,-1,"[429, 459, 487, 535]","[191, 304, 430, 717, 820]",159
6172,5,3,16,21,-1,"[185, 196, 200, 362]","[159, 306, 507, 630, 681]",104
5447,4,15,33,35,1,"[234, 380, 865, 1040]","[14, 264, 347, 371, 813]",766
7610,6,27,26,9,1,"[369, 448, 668, 686]","[295, 757, 861, 922, 953]",904
3758,3,34,16,18,-1,"[36, 116, 141, 725]","[306, 487, 681, 804, 1001]",817
4919,3,34,12,9,1,"[15, 36, 143, 907]","[220, 311, 542, 721, 989]",414
6778,5,13,0,13,-1,"[101, 328, 737, 829]","[446, 495, 597, 974, 1041]",583
8910,7,7,22,6,-1,"[420, 535, 738, 879]","[16, 61, 121, 330, 379]",286
7270,6,6,7,40,-1,"[216, 614, 771, 986]","[165, 203, 235, 909, 989]",995
10496,8,12,23,13,-1,"[210, 289, 645, 850]","[25, 46, 183, 620, 903]",627
41,0,26,16,12,-1,"[29, 848, 935, 1029]","[295, 306, 440, 459, 1001]",609
10521,8,16,29,42,-1,"[306, 392, 681, 708]","[43, 87, 250, 826, 865]",994
9776,8,24,2,20,1,"[482, 830, 894, 933]","[124, 264, 453, 505, 585]",63
4754,3,24,11,10,1,"[434, 584, 754, 868]","[393, 588, 610, 645, 980]",473
897,0,33,3,14,1,"[264, 370, 454, 698]","[118, 363, 696, 827, 872]",48
4257,3,28,17,25,1,"[43, 562, 616, 691]","[50, 112, 152, 338, 642]",114
3174,2,8,30,43,1,"[60, 140, 410, 751]","[345, 360, 399, 695, 852]",634
7611,6,32,28,18,1,"[249, 312, 610, 621]","[206, 616, 646, 1022, 1023]",950
3456,2,8,19,18,-1,"[60, 410, 751, 832]","[101, 124, 455, 869, 1010]",140
5697,4,32,30,17,-1,"[34, 312, 535, 631]","[248, 358, 360, 664, 958]",919
10278,8,11,7,33,-1,"[434, 545, 786, 980]","[16, 149, 153, 276, 738]",949
7361,6,1,28,44,-1,"[173, 191, 605, 631]","[508, 646, 707, 764, 1023]",451
8686,7,10,7,10,-1,"[240, 299, 690, 965]","[420, 738, 879, 909, 1010]",386
3238,2,20,1,36,-1,"[168, 797, 870, 888]","[351, 366, 632, 796, 814]",440
6659,5,29,33,42,1,"[250, 348, 402, 517]","[20, 129, 268, 276, 327]",465
4419,3,28,30,6,1,"[43, 562, 691, 864]","[72, 360, 835, 958, 969]",616
8995,7,32,7,39,-1,"[176, 380, 517, 610]","[109, 248, 276, 738, 1010]",790
9155,7,4,2,22,-1,"[498, 597, 721, 942]","[36, 48, 264, 693, 907]",138
8869,7,24,1,46,1,"[45, 263, 387, 482]","[82, 570, 574, 801, 1012]",799
1630,1,6,10,23,-1,"[216, 630, 881, 1043]","[12, 55, 84, 738, 927]",300
6896,5,13,27,13,1,"[101, 246, 583, 757]","[383, 714, 847, 858, 892]",168
6348,5,25,3,25,1,"[304, 390, 408, 430]","[128, 196, 362, 576, 998]",869
51,0,6,0,13,-1,"[35, 211, 244, 624]","[146, 538, 638, 697, 997]",1043
6380,5,16,26,0,1,"[159, 436, 507, 630]","[42, 325, 500, 546, 762]",681
8029,6,10,32,25,-1,"[50, 240, 386, 599]","[46, 249, 523, 610, 865]",925
10072,8,1,29,15,-1,"[420, 430, 574, 676]","[135, 250, 270, 759, 826]",995
4944,4,18,17,12,-1,"[184, 587, 892, 1021]","[185, 300, 517, 594, 626]",601
4573,3,30,27,20,-1,"[72, 360, 958, 969]","[33, 373, 462, 847, 931]",664
3374,2,8,28,18,-1,"[157, 410, 634, 751]","[114, 509, 616, 864, 929]",155
8759,7,3,33,14,-1,"[85, 94, 161, 815]","[20, 115, 327, 481, 516]",542
10317,8,24,25,9,-1,"[45, 578, 868, 894]","[2, 321, 762, 964, 1008]",830
1997,1,9,12,35,-1,"[34, 461, 850, 947]","[44, 220, 239, 566, 910]",78
6194,5,17,34,34,-1,"[112, 338, 521, 907]","[171, 414, 518, 528, 981]",139
2427,1,6,16,35,-1,"[35, 274, 506, 630]","[169, 202, 308, 507, 837]",216
8793,7,2,17,36,1,"[464, 505, 735, 829]","[141, 626, 649, 746, 766]",907
2553,2,12,24,33,1,"[115, 220, 542, 860]","[272, 506, 584, 846, 868]",453
5733,4,18,28,46,1,"[231, 587, 649, 691]","[43, 616, 758, 864, 1022]",1019
5225,4,25,0,18,-1,"[408, 466, 668, 717]","[13, 457, 545, 692, 719]",820
7730,6,0,30,15,-1,"[67, 515, 609, 1041]","[248, 358, 695, 744, 927]",475
2976,2,8,16,41,-1,"[60, 155, 634, 751]","[169, 306, 425, 708, 1034]",157
8873,7,26,18,20,-1,"[343, 394, 709, 953]","[25, 184, 406, 587, 761]",922
8482,7,15,32,39,-1,"[312, 496, 720, 725]","[34, 303, 865, 950, 992]",1040
9779,8,32,17,30,1,"[34, 249, 610, 950]","[416, 448, 577, 626, 746]",523
10590,8,15,8,18,1,"[90, 191, 473, 666]","[234, 407, 430, 817, 1023]",966
8922,7,4,34,41,1,"[498, 499, 942, 970]","[108, 518, 691, 751, 981]",196
6990,5,3,34,36,-1,"[94, 187, 265, 576]","[143, 441, 445, 852, 913]",185
9937,8,5,2,39,-1,"[94, 121, 712, 779]","[17, 102, 453, 492, 505]",358
9956,8,26,1,23,-1,"[25, 391, 563, 971]","[82, 473, 574, 814, 995]",642
1225,0,29,14,11,-1,"[348, 588, 719, 906]","[529, 600, 607, 617, 651]",107
7803,6,6,10,20,-1,"[30, 614, 986, 995]","[240, 346, 453, 581, 599]",284
2785,2,1,20,12,-1,"[366, 632, 825, 966]","[274, 440, 705, 740, 888]",315
8436,7,30,27,34,1,"[104, 221, 664, 791]","[285, 328, 675, 686, 780]",669
10195,8,33,14,43,1,"[268, 327, 371, 849]","[138, 483, 531, 757, 873]",982
1069,0,28,15,15,1,"[114, 349, 616, 896]","[177, 383, 792, 865, 943]",425
3390,2,15,26,32,-1,"[383, 666, 720, 809]","[42, 43, 879, 953, 1029]",766
3961,3,0,23,33,-1,"[13, 427, 692, 719]","[12, 162, 240, 449, 1031]",505
5348,4,25,30,46,1,"[162, 310, 408, 869]","[169, 248, 358, 399, 957]",390
5501,4,30,7,45,-1,"[72, 169, 248, 358]","[26, 288, 396, 406, 881]",957
1785,1,11,26,19,-1,"[103, 654, 812, 1035]","[43, 641, 848, 879, 953]",135
2556,2,27,15,44,1,"[33, 631, 813, 931]","[383, 610, 666, 766, 865]",905
9363,7,4,24,10,-1,"[138, 498, 721, 942]","[141, 387, 584, 830, 894]",196
938,0,28,10,25,1,"[114, 399, 453, 1040]","[12, 55, 462, 738, 927]",616
7958,6,27,1,23,1,"[369, 448, 668, 780]","[82, 110, 191, 473, 796]",686
3816,3,18,7,33,-1,"[119, 525, 768, 815]","[286, 300, 460, 464, 909]",184
6490,5,0,26,25,-1,"[404, 475, 505, 545]","[42, 500, 546, 627, 922]",692
5892,4,0,28,7,-1,"[207, 427, 505, 1041]","[43, 363, 616, 864, 1022]",692
3905,3,27,15,20,1,"[448, 462, 631, 931]","[426, 666, 766, 865, 877]",373
674,0,11,31,0,-1,"[283, 812, 901, 974]","[173, 311, 716, 754, 825]",562
5822,4,8,3,20,1,"[12, 78, 410, 827]","[104, 362, 509, 696, 907]",751
2679,2,30,4,47,-1,"[125, 345, 399, 695]","[499, 635, 653, 952, 998]",360
7056,5,19,16,35,-1,"[63, 75, 361, 912]","[436, 507, 630, 725, 765]",255
5148,4,27,13,46,-1,"[150, 373, 462, 931]","[16, 96, 330, 823, 871]",383
399,0,26,23,9,-1,"[42, 43, 172, 1029]","[150, 240, 427, 491, 928]",506
7834,6,6,24,33,1,"[284, 614, 690, 995]","[588, 754, 868, 894, 952]",30
10815,8,4,0,17,-1,"[1, 498, 792, 970]","[13, 252, 475, 609, 795]",760
7395,6,0,8,16,-1,"[13, 276, 641, 1041]","[42, 43, 65, 184, 963]",255
6954,5,20,8,6,-1,"[165, 330, 463, 980]","[12, 78, 184, 601, 990]",380
2602,2,27,9,0,-1,"[33, 813, 905, 931]","[29, 607, 821, 834, 947]",373
1444,1,27,11,13,-1,"[33, 104, 631, 909]","[103, 645, 724, 930, 1035]",373
2400,1,32,17,24,-1,"[64, 159, 429, 822]","[50, 153, 272, 714, 861]",535
4645,3,18,8,15,-1,"[207, 231, 815, 1019]","[60, 140, 157, 410, 660]",587
8023,6,25,15,34,-1,"[12, 78, 90, 964]","[496, 521, 666, 808, 947]",702
9119,7,27,10,40,1,"[369, 631, 686, 780]","[42, 386, 487, 528, 925]",150
5751,4,32,16,17,-1,"[46, 312, 631, 919]","[137, 159, 306, 315, 507]",496
8509,7,18,1,13,1,"[222, 406, 587, 841]","[363, 451, 473, 574, 801]",25
3828,3,16,19,6,-1,"[202, 306, 507, 708]","[124, 537, 812, 951, 979]",137
5806,4,8,0,43,-1,"[78, 583, 751, 827]","[13, 427, 475, 505, 692]",410
7266,6,28,11,13,-1,"[616, 707, 1007, 1022]","[378, 434, 675, 790, 965]",858
9537,7,25,2,16,1,"[296, 307, 964, 1008]","[48, 264, 505, 585, 677]",611
4141,3,0,6,20,1,"[13, 427, 505, 545]","[35, 257, 429, 630, 1043]",719
473,0,34,17,0,1,"[58, 116, 141, 255]","[50, 123, 152, 714, 737]",365
1068,0,10,27,40,-1,"[55, 84, 462, 738]","[104, 436, 606, 631, 670]",927
4034,3,8,24,38,-1,"[155, 157, 410, 990]","[200, 434, 473, 754, 868]",751
10328,8,10,7,35,1,"[42, 299, 386, 631]","[16, 153, 276, 286, 406]",925
8118,6,26,12,36,1,"[295, 343, 546, 627]","[360, 773, 794, 860, 992]",76
10538,8,13,18,40,1,"[81, 390, 408, 745]","[154, 358, 372, 556, 1039]",246
8427,7,1,33,37,-1,"[110, 191, 363, 451]","[20, 268, 371, 395, 723]",801
8387,7,0,32,11,-1,"[143, 260, 325, 727]","[80, 196, 249, 621, 992]",609
5579,4,32,15,41,1,"[34, 46, 249, 549]","[666, 720, 766, 966, 1040]",496
9088,7,18,14,2,-1,"[184, 588, 839, 859]","[757, 845, 873, 929, 931]",587
8399,7,34,26,42,1,"[668, 691, 980, 981]","[431, 709, 922, 953, 971]",518
261,0,3,30,23,-1,"[774, 827, 889, 1017]","[117, 664, 844, 958, 969]",262
22,0,12,21,32,-1,"[220, 233, 688, 927]","[99, 168, 245, 272, 1000]",487
1246,1,3,17,25,-1,"[326, 363, 462, 827]","[50, 272, 714, 737, 1037]",803
61,0,19,33,22,-1,"[69, 460, 679, 1010]","[48, 263, 264, 698, 704]",750
2305,1,14,15,27,-1,"[281, 600, 617, 1013]","[231, 383, 720, 725, 865]",263
10383,8,1,0,20,-1,"[82, 420, 451, 676]","[252, 475, 581, 727, 795]",444
10477,8,14,24,23,-1,"[527, 845, 873, 1019]","[45, 196, 327, 612, 894]",138
2410,1,16,15,10,-1,"[308, 466, 507, 837]","[38, 144, 383, 610, 720]",202
7497,6,7,26,35,-1,"[109, 288, 766, 1010]","[295, 343, 656, 922, 953]",909
7654,6,3,33,37,-1,"[85, 116, 362, 383]","[20, 252, 268, 327, 371]",815
5365,4,11,34,29,1,"[176, 588, 610, 901]","[414, 541, 597, 757, 820]",645
9424,7,14,23,21,1,"[165, 500, 581, 1032]","[33, 140, 410, 827, 1000]",873
6781,5,20,14,14,-1,"[16, 380, 471, 620]","[51, 459, 694, 929, 989]",1032
180,0,30,7,21,-1,"[117, 345, 958, 969]","[254, 276, 286, 464, 541]",125
9867,8,18,26,18,-1,"[154, 184, 372, 737]","[391, 394, 709, 752, 842]",953
2656,2,32,1,9,1,"[159, 459, 487, 535]","[578, 585, 796, 814, 825]",46
2048,1,19,12,32,-1,"[105, 537, 679, 835]","[220, 566, 688, 721, 989]",1010
9395,7,29,30,45,-1,"[250, 270, 402, 977]","[664, 669, 695, 958, 969]",87
8053,6,1,0,16,1,"[464, 473, 528, 585]","[13, 475, 513, 515, 609]",191
9390,7,12,4,16,-1,"[289, 343, 396, 645]","[196, 498, 721, 748, 942]",160
5495,4,11,20,40,1,"[176, 588, 645, 901]","[168, 326, 453, 463, 980]",610
5321,4,24,27,10,-1,"[200, 434, 584, 754]","[150, 383, 448, 538, 931]",331
10740,8,27,33,7,-1,"[109, 686, 780, 941]","[223, 268, 371, 849, 866]",328
5019,4,12,8,29,1,"[220, 542, 721, 860]","[78, 140, 155, 356, 751]",235
1018,0,0,28,8,-1,"[545, 875, 997, 1041]","[114, 399, 616, 896, 977]",538
8707,7,32,26,8,1,"[34, 249, 610, 950]","[343, 431, 627, 953, 971]",790
3723,3,13,7,12,-1,"[194, 671, 823, 892]","[286, 406, 464, 604, 696]",566
129,0,7,15,14,1,"[62, 335, 375, 464]","[119, 203, 212, 610, 628]",79
999,0,15,21,45,1,"[203, 554, 628, 937]","[168, 245, 274, 823, 1000]",943
8760,7,4,6,32,1,"[499, 721, 942, 970]","[51, 129, 453, 614, 986]",196
4314,3,9,12,16,-1,"[177, 461, 522, 947]","[0, 115, 203, 721, 860]",850
8695,7,0,34,4,1,"[13, 475, 609, 641]","[518, 668, 691, 980, 981]",795
8002,6,1,10,22,-1,"[110, 191, 585, 796]","[135, 240, 386, 599, 925]",82
10134,8,32,5,43,-1,"[34, 435, 790, 950]","[94, 362, 576, 692, 712]",641
3839,3,6,10,44,-1,"[216, 407, 630, 737]","[63, 65, 185, 738, 925]",64
2747,2,4,34,24,-1,"[85, 269, 624, 653]","[58, 141, 255, 256, 414]",49
6640,5,18,33,19,1,"[406, 587, 761, 839]","[14, 20, 129, 311, 795]",649
3380,2,11,27,25,-1,"[1, 706, 901, 1035]","[373, 462, 694, 905, 931]",645
255,0,11,10,23,-1,"[562, 654, 812, 1035]","[8, 55, 84, 721, 738]",974
7268,6,1,32,44,1,"[110, 173, 191, 473]","[516, 523, 634, 805, 950]",631
8246,6,14,7,36,-1,"[58, 500, 600, 792]","[109, 235, 286, 420, 1010]",310
4330,3,12,26,25,1,"[115, 311, 860, 989]","[29, 42, 325, 546, 879]",220
2076,1,12,4,46,-1,"[220, 688, 721, 975]","[49, 85, 300, 624, 653]",472
7276,6,9,1,33,1,"[461, 850, 947, 1025]","[173, 191, 451, 473, 814]",40
3633,2,14,8,36,-1,"[617, 651, 792, 882]","[155, 157, 410, 634, 832]",904
3105,2,0,27,13,-1,"[692, 701, 856, 918]","[448, 462, 631, 694, 905]",719
9227,7,33,27,9,1,"[20, 280, 692, 835]","[23, 361, 403, 686, 780]",268
9881,8,29,12,40,-1,"[87, 135, 815, 829]","[129, 130, 210, 627, 860]",771
7188,6,8,9,41,-1,"[42, 43, 184, 218]","[113, 376, 522, 612, 850]",601
4835,3,25,15,6,-1,"[304, 430, 820, 1010]","[385, 720, 766, 865, 1040]",694
9354,7,17,3,14,-1,"[364, 746, 815, 1041]","[94, 358, 542, 649, 712]",320
1067,0,4,9,8,-1,"[85, 89, 597, 653]","[72, 155, 821, 856, 947]",998
7997,6,33,0,11,-1,"[20, 327, 371, 817]","[255, 276, 515, 545, 1041]",14
7873,6,0,20,42,-1,"[276, 475, 545, 609]","[61, 330, 380, 852, 869]",13
10524,8,22,15,16,-1,"[330, 765, 770, 808]","[473, 666, 720, 966, 1010]",222
10409,8,33,28,47,-1,"[268, 323, 371, 504]","[28, 132, 295, 707, 929]",982
5956,4,14,28,40,-1,"[600, 617, 706, 929]","[43, 114, 616, 671, 864]",792
2806,2,14,18,34,-1,"[51, 529, 600, 980]","[14, 587, 725, 817, 871]",617
4270,3,23,32,13,-1,"[12, 240, 524, 1031]","[34, 69, 159, 535, 919]",745
7263,6,18,10,16,1,"[25, 222, 640, 658]","[135, 240, 386, 453, 599]",541
1088,0,9,16,36,-1,"[72, 155, 172, 947]","[31, 68, 316, 359, 1001]",856
607,0,14,10,16,-1,"[529, 701, 882, 1013]","[12, 84, 543, 738, 927]",859
6457,5,10,29,20,-1,"[55, 295, 738, 925]","[176, 348, 402, 407, 996]",240
8519,7,7,26,13,-1,"[352, 879, 903, 1010]","[111, 228, 343, 431, 627]",286
10739,8,17,25,36,1,"[514, 595, 709, 766]","[2, 321, 762, 964, 1029]",448
5377,4,12,1,29,-1,"[115, 220, 472, 860]","[366, 585, 745, 796, 825]",235
8687,7,15,24,17,1,"[521, 601, 725, 753]","[263, 482, 584, 830, 933]",947
1256,1,30,29,24,-1,"[125, 664, 958, 969]","[237, 348, 517, 588, 806]",695
1139,0,25,15,30,-1,"[304, 373, 390, 967]","[24, 177, 203, 792, 943]",430
8292,6,2,26,23,-1,"[124, 130, 363, 829]","[207, 343, 546, 922, 953]",665
978,0,8,27,22,1,"[29, 318, 671, 929]","[104, 606, 813, 909, 931]",140
4685,3,33,34,19,1,"[129, 264, 609, 795]","[36, 414, 725, 817, 907]",138
8214,6,8,2,26,-1,"[42, 43, 218, 579]","[124, 264, 363, 570, 829]",414
6819,5,3,26,25,-1,"[128, 196, 265, 576]","[42, 325, 343, 546, 922]",200
10281,8,23,24,19,-1,"[140, 620, 640, 960]","[63, 830, 868, 894, 933]",535
256,0,13,16,31,-1,"[5, 195, 325, 907]","[31, 306, 359, 440, 1001]",809
6032,4,26,11,16,1,"[49, 325, 546, 953]","[154, 191, 369, 531, 790]",500
2460,2,1,6,40,-1,"[315, 366, 632, 966]","[35, 216, 630, 737, 1043]",825
2164,1,14,29,12,-1,"[600, 651, 792, 882]","[348, 517, 706, 806, 922]",617
8275,6,33,20,17,-1,"[20, 252, 268, 426]","[16, 380, 640, 869, 1032]",795
8644,7,4,16,11,1,"[653, 689, 721, 942]","[630, 708, 765, 820, 1001]",138
5204,4,33,7,38,-1,"[48, 129, 311, 615]","[116, 286, 406, 464, 909]",347
9964,8,29,24,8,-1,"[465, 815, 829, 865]","[45, 482, 578, 868, 894]",87
5364,4,10,26,41,1,"[240, 295, 738, 1013]","[325, 343, 500, 546, 953]",925
10105,8,27,32,34,-1,"[328, 402, 686, 733]","[380, 435, 610, 641, 790]",361
5842,4,11,12,31,-1,"[154, 176, 610, 645]","[115, 220, 235, 472, 860]",588
2726,2,11,13,45,-1,"[706, 812, 901, 1035]","[15, 84, 330, 671, 1040]",135
8212,6,1,0,9,-1,"[82, 110, 173, 473]","[67, 203, 404, 475, 545]",796
4651,3,25,4,22,1,"[304, 430, 820, 1010]","[170, 383, 446, 597, 942]",408
8894,7,32,9,28,1,"[34, 249, 523, 950]","[40, 112, 376, 545, 850]",610
10423,8,25,26,15,1,"[278, 649, 964, 1029]","[394, 412, 414, 479, 959]",342
1389,1,11,7,15,1,"[103, 645, 724, 1035]","[110, 286, 335, 464, 541]",654
4747,3,1,8,24,-1,"[585, 814, 825, 966]","[78, 140, 155, 513, 660]",578
10503,8,30,29,15,1,"[77, 221, 568, 969]","[43, 465, 759, 771, 865]",669
5509,4,15,7,21,-1,"[666, 720, 766, 865]","[116, 255, 288, 460, 909]",1040
582,0,23,19,10,-1,"[150, 240, 427, 449]","[179, 460, 731, 835, 1010]",804
4929,4,18,29,0,1,"[587, 649, 708, 1019]","[90, 135, 250, 292, 348]",231
10236,8,17,33,36,1,"[448, 514, 519, 766]","[323, 327, 504, 981, 982]",496
10491,8,23,29,20,-1,"[25, 622, 640, 805]","[87, 250, 465, 826, 865]",178
7654,6,3,33,9,-1,"[116, 362, 477, 576]","[14, 268, 371, 426, 817]",383
6180,5,32,12,23,1,"[46, 249, 435, 535]","[220, 235, 794, 860, 992]",356
8461,7,14,18,9,-1,"[500, 531, 929, 1021]","[184, 587, 588, 761, 839]",529
3050,2,4,30,37,-1,"[49, 85, 597, 952]","[125, 606, 711, 852, 969]",998
5280,4,9,0,0,-1,"[89, 376, 834, 850]","[13, 545, 692, 701, 719]",947
6113,4,10,29,10,1,"[240, 320, 483, 831]","[250, 348, 465, 677, 996]",295
8142,6,12,25,37,1,"[360, 361, 396, 470]","[53, 90, 307, 702, 762]",773
10740,8,27,33,40,1,"[73, 361, 675, 686]","[223, 268, 371, 849, 981]",328
